class,cbo,wmc,lcom
com.alibaba.druid.proxy.DruidDriver,9,51,194
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleConstraint$Initially,0,0,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest74,6,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest75,6,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest76,6,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest77,5,1,0
com.alibaba.druid.sql.dialect.redshift.stmt.RedshiftColumnEncode,5,7,0
com.alibaba.druid.sql.ast.statement.SQLUnique,13,50,118
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleMultiInsertStatement$Option,0,0,0
com.alibaba.druid.bvt.filter.wall.mysql.MysqlWallTest_rename_table,2,2,1
com.alibaba.druid.sql.dialect.odps.ast.OdpsShowGrantsStmt,5,11,14
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_164_window,3,1,0
com.alibaba.druid.admin.model.dto.WallResult$ContentBean$WhiteListBean,3,0,0
com.alibaba.druid.wall.WallTableStatValue,4,50,577
com.alibaba.druid.bvt.pool.DruidDataSourceTest_maxWait,2,3,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest92,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest93,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest94,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest95,4,1,0
com.alibaba.druid.sql.dialect.oscar.ast.stmt.OscarAlterSchemaStatement,8,9,10
com.alibaba.druid.sql.ast.statement.SQLCreateRoleStatement,7,11,22
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest90,4,1,0
com.alibaba.druid.sql.dialect.oscar.ast.stmt.OscarAlterTableAlterColumnSetNotNull,0,0,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest91,3,2,1
com.alibaba.druid.sql.dialect.sqlserver.ast.SQLServerObjectImpl,3,2,1
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest89,4,1,0
com.alibaba.druid.pvt.pool.AsyncCloseTest1$Anonymous1,1,2,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest85,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest86,4,1,0
com.alibaba.druid.sql.ast.SQLKeep,5,9,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest87,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest88,4,1,0
com.alibaba.druid.sql.SQLParseAssertUtil,3,2,0
com.alibaba.druid.admin.model.dto.WallResult,5,5,0
com.alibaba.druid.sql.dialect.hive.visitor.HiveOutputVisitor,37,197,378
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseSelectTest,4,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceFilterTest,3,5,6
com.alibaba.druid.bvt.support.http.UserAgentTest,2,42,861
com.alibaba.druid.demo.sql.MySqlVisitorDemo$ExportTableAliasVisitor,3,2,0
com.alibaba.druid.bvt.filter.wall.PGWallTest,1,1,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsStatisticClause,3,0,0
com.alibaba.druid.test.util.OracleMockPreparedStatement,31,164,13358
com.alibaba.druid.benckmark.pool.CaseKylin_Oracle$Anonymous1,0,3,0
com.alibaba.druid.bvt.pool.FullTest,2,3,0
com.alibaba.druid.sql.dialect.athena.visitor.AthenaASTVisitor,2,2,1
com.alibaba.druid.bvt.sql.oracle.visitor.OracleParameterizedOutputVisitorTest_01,2,1,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_closeConnectFailedDatasource,5,5,1
com.alibaba.druid.bvt.sql.oracle.visitor.OracleParameterizedOutputVisitorTest_02,1,1,0
com.alibaba.druid.bvt.sql.mysql.select.AdsDumpTest_0,3,1,0
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_open_for_0,3,2,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_199_hint,4,21,210
com.alibaba.druid.sql.dialect.bigquery.visitor.BigQueryVisitor,8,14,91
com.alibaba.druid.TestHistogram,1,2,0
com.alibaba.druid.spring.boot3.testcase.DruidDataSourceTestCase,5,2,0
com.alibaba.druid.sql.dialect.oracle.ast.clause.ModelClause$ModelRulesClause,5,8,7
com.alibaba.druid.sql.parser.SymbolTable$Entry,0,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest97,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest99,4,1,0
com.alibaba.druid.sql.odps.OdpsFileTest,8,3,3
com.alibaba.druid.sql.dialect.impala.stmt.ImpalaInsertStatement,4,10,0
com.alibaba.druid.sql.parser.SQLMergeTest$Anonymous1,1,2,0
com.alibaba.druid.sql.parser.SQLMergeTest$Anonymous2,2,16,1
com.alibaba.druid.sql.ast.expr.SQLMatchAgainstExpr$SearchModifier,0,3,1
com.alibaba.druid.sql.parser.Keywords,4,10,0
com.alibaba.druid.support.monitor.entity.MonitorCluster,0,8,20
com.alibaba.druid.sql.dialect.mysql.ast.statement.MysqlAlterFullTextStatement,6,9,15
com.alibaba.druid.sql.ast.statement.SQLGrantStatement,6,26,205
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowProfileStatement$Type,0,1,0
com.alibaba.druid.sql.dialect.oscar.ast.stmt.OscarSelectQueryBlock$FetchClause$Option,0,0,0
com.alibaba.druid.bvt.sql.oracle.issues.Issue5891,4,3,0
com.alibaba.druid.bvt.sql.oracle.block.OracleBlockTest,4,1,0
com.alibaba.druid.sql.ast.statement.SQLUniqueConstraint,2,3,3
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest126_drds,4,1,0
com.alibaba.druid.pool.DruidPooledConnection,16,219,0
com.alibaba.druid.bvt.pool.KeepAliveTest_scheduler,2,7,0
com.alibaba.druid.bvt.support.logging.JakartaCommonsLoggingImplTest,3,1,0
com.alibaba.druid.pool.ha.selector.RandomDataSourceValidateThread$Anonymous1,3,6,0
com.alibaba.druid.bvt.proxy.DruidDriverTest$PrivateJdbcFilterAdapter,1,1,0
com.alibaba.druid.pvt.filter.wall.WallPerformanceTest_1,5,37,0
com.alibaba.druid.sql.dialect.mysql.ast.clause.MySqlIterateStatement,2,3,1
com.alibaba.druid.sql.ast.expr.SQLMatchAgainstExpr,7,37,0
com.alibaba.druid.bvt.sql.mysql.MySqlExplainTest_0,5,1,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowBinLogEventsStatement,5,9,3
com.alibaba.druid.bvt.sql.mysql.MySqlExplainTest_1,5,1,0
com.alibaba.druid.sql.ast.statement.SQLShowViewsStatement,7,11,0
com.alibaba.druid.sql.dialect.gaussdb.ast.GaussDbDistributeBy,10,22,36
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_97_alias,3,2,1
com.alibaba.druid.sql.dialect.odps.ast.OdpsAlterTableSetFileFormat,4,5,0
com.alibaba.druid.bvt.sql.mysql.SELECT_Syntax_Test,5,20,171
com.alibaba.druid.sql.dialect.oracle.ast.expr.OracleDatetimeExpr,5,12,0
com.alibaba.druid.bvt.bug.Issue5763,2,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest40,5,1,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsSelectQueryBlock,8,12,22
com.alibaba.druid.bvt.pool.DruidDataSourceTest,2,6,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_38_dla,3,1,0
com.alibaba.druid.spring.boot.demo.web.UserController,6,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest34,5,1,0
com.alibaba.druid.bvt.sql.mysql.param.MySqlParameterizedOutputVisitorTest_75_or,3,3,1
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest35,5,1,0
com.alibaba.druid.bvt.sql.mysql.FullTextSearchesWithQueryExpansionTest,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest36,5,1,0
com.alibaba.druid.bvt.filter.wall.WallDenyTableTest,2,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest37,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_169_values,3,2,1
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest30,5,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_118_timestamp,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest31,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest32,5,1,0
com.alibaba.druid.bvt.pool.AsyncInitTest_1_scheduler,2,5,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest33,5,1,0
com.alibaba.druid.bvt.filter.ClearFilterTest,4,1,0
com.alibaba.druid.bvt.sql.oracle.OracleGrantTest,5,1,0
org.springframework.samples.petclinic.system.CacheConfiguration,5,2,1
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest38,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest39,5,1,0
com.alibaba.druid.bvt.sql.oracle.OracleGroupingSetsTest,4,1,0
com.alibaba.druid.pool.TestIdle3_Concurrent_MaxActive,4,7,1
com.alibaba.druid.pool.vendor.OceanBaseOracleExceptionSorter,1,70,6
com.alibaba.druid.sql.dialect.mysql.ast.clause.MySqlDeclareConditionStatement,3,5,6
com.alibaba.druid.bvt.sql.EqualTest_aggreate,3,1,0
com.alibaba.druid.mock.MockNClob,1,0,0
com.alibaba.druid.sql.ast.expr.SQLQueryExpr,8,24,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest50,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest51,5,1,0
com.alibaba.druid.bvt.sql.postgresql.expr.AliasTest_Type,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest45,5,1,0
com.alibaba.druid.bvt.pool.TestGraceShutdown$Anonymous2,0,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest46,5,1,0
com.alibaba.druid.bvt.pool.TestGraceShutdown$Anonymous1,0,3,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest47,5,1,0
com.alibaba.druid.sql.dialect.odps.ast.OdpsUDTFSQLSelectItem,5,6,6
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest48,5,1,0
com.alibaba.druid.bvt.filter.FilterChainTest_ResultSet,8,6,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest41,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest42,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest43,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest44,5,1,0
com.alibaba.druid.filter.logging.LogFilter,19,208,5168
com.alibaba.druid.pool.xa.JtdsXAResource,3,19,0
com.alibaba.druid.util.ResultSetConsumer,1,2,1
com.alibaba.druid.sql.dialect.odps.visitor.OdpsOutputVisitor,70,283,1485
com.alibaba.druid.sql.dialect.oscar.visitor.OscarASTVisitor,18,28,378
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest49,5,1,0
com.alibaba.druid.demo.sql.OracleVisitorDemo$ExportTableAliasVisitor,3,2,0
com.alibaba.druid.proxy.TestOracle,1,3,0
com.alibaba.druid.bvt.pool.DruidPooledResultSetTest2,3,3,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest60,5,1,0
com.alibaba.druid.sql.dialect.oracle.ast.stmt.OracleAlterSynonymStatement,4,8,11
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest61,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest62,5,1,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_execute_3,6,5,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_execute_2,7,5,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_223_jdbc_fn,3,1,0
com.alibaba.druid.bvt.pool.exception.OracleExceptionSorterTest_stmt_execute_1,6,5,0
com.alibaba.druid.bvt.pool.basic.ResultSetTest$Anonymous1,0,2,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest56,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest57,5,2,1
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest58,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest59,5,1,0
com.alibaba.druid.sql.dialect.mysql.visitor.MySqlASTVisitorAdapter,2,0,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest52,5,1,0
com.alibaba.druid.sql.ast.statement.SQLDropOfflineModelStatement,9,15,13
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest53,6,3,3
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest54,5,2,1
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest55,5,1,0
com.alibaba.druid.bvt.filter.wall.WallSelectIntoTest1,2,3,0
com.alibaba.druid.bvt.sql.oceanbase.OceanbaseAlterTableAddPartitionTest,4,1,0
com.alibaba.druid.bvt.sql.oracle.OracleHintTest,4,7,21
com.alibaba.druid.bvt.filter.config.ConfigFilterTest6$DataSourceProxyImpl,3,14,91
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlShowTriggersStatement,5,8,3
com.alibaba.druid.bvt.pool.DruidDataSourceTest_initSql_factory,3,3,0
com.alibaba.druid.pool.DruidStatementConnection,2,57,0
com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGCircleExpr,6,18,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest70,6,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest71,6,1,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_43_with_cte,4,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest72,6,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest73,6,1,0
com.alibaba.druid.bvt.proxy.CallableStatementProxyImplTest$Anonymous1,0,0,0
com.alibaba.druid.bvt.sql.mysql.show.MySqlShowTest_19_stats,4,1,0
com.alibaba.druid.sql.dialect.mysql.parser.MySqlSelectParser$1QueryHintHandler,6,8,0
com.alibaba.druid.bvt.sql.oracle.OracleFormatTest2,1,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest67,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest68,5,1,0
com.alibaba.druid.test.util.OracleMockPreparedStatementJdbc3,3,3,3
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest69,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest63,5,1,0
com.alibaba.druid.sql.dialect.oracle.ast.expr.OracleDateTimeUnit,0,0,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest64,5,1,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest65,5,1,0
com.alibaba.druid.test.util.OracleMockDriverConnectFailed,1,4,0
com.alibaba.druid.bvt.sql.mysql.createTable.MySqlCreateTableTest66,5,1,0
com.alibaba.druid.bvt.sql.odps.udf.ExportSelectListColumnsTest,2,1,0
com.alibaba.druid.bvt.sql.mysql.issues.Issue5219,7,3,0
com.alibaba.druid.bvt.pool.basic.ConnectionTest,4,13,0
com.alibaba.druid.benckmark.TPCH,0,5,3
com.alibaba.druid.sql.dialect.starrocks.parser.StarRocksSelectParser,4,2,1
com.alibaba.druid.sql.issues.Issue4610$Anonymous1,1,11,55
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest66_not_eq,4,1,0
com.alibaba.druid.filter.logging.Slf4jLogFilter,2,26,239
com.alibaba.druid.bvt.proxy.WrapImplTest,6,5,1
com.alibaba.druid.sql.issues.Issue4610$Anonymous4,0,1,0
com.alibaba.druid.sql.issues.Issue4610$Anonymous5,1,2,1
com.alibaba.druid.sql.issues.Issue4610$Anonymous2,0,13,78
com.alibaba.druid.sql.issues.Issue4610$Anonymous3,0,13,78
com.alibaba.druid.sql.dialect.odps.ast.OdpsStatisticClause$ColumnStatisticClause,2,3,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableValidateConstraint,4,4,0
com.alibaba.druid.benckmark.proxy.sqlcase.SelectSysUser,2,5,0
com.alibaba.druid.bvt.sql.eval.EvalSelectTest,1,1,0
com.alibaba.druid.sql.dialect.oscar.ast.stmt.OscarSelectQueryBlock,13,19,92
com.alibaba.druid.pool.ha.node.NodeListener,4,17,62
com.alibaba.druid.sql.ast.statement.SQLCreateOutlineStatement,5,14,12
com.alibaba.druid.sql.ast.statement.SQLAlterTableRenameColumn,5,9,3
com.alibaba.druid.util.FnvHash,4,103,0
com.alibaba.druid.bvt.utils.DruidWebUtilsTest$Anonymous4,0,2,0
com.alibaba.druid.bvt.filter.wall.WallStatTest_whiteList_syntaxError,4,3,3
com.alibaba.druid.bvt.pool.DruidPooledResultSetTest,4,8,0
com.alibaba.druid.bvt.filter.wall.BitwiseInvertTest,2,2,1
com.alibaba.druid.bvt.support.logging.Log4jImplTest,3,1,0
com.alibaba.druid.bvt.sql.CreateCompareTest_cycle,3,1,0
com.alibaba.druid.bvt.utils.DruidWebUtilsTest$Anonymous3,0,2,0
com.alibaba.druid.bvt.utils.DruidWebUtilsTest$Anonymous2,0,2,0
com.alibaba.druid.bvt.utils.DruidWebUtilsTest$Anonymous1,0,3,3
com.alibaba.druid.sql.ast.statement.SQLCreateTableStatement,63,399,8832
com.alibaba.druid.sql.parser.SQLDDLParser,7,6,3
com.alibaba.druid.pool.DruidAbstractDataSource$SynchronousExecutor,0,4,0
com.alibaba.druid.benckmark.proxy.TestAtomicPerformance,2,7,3
com.alibaba.druid.bvt.sql.CreateCompareTest,2,1,0
com.alibaba.druid.spring.boot.testcase.DruidFilterTestCase$Config,3,0,0
com.alibaba.druid.bvt.pool.DruidDataSourceTest_notEmptyWait2,2,5,0
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_71_concat,5,1,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest8,4,1,0
com.alibaba.druid.sql.ast.statement.SQLShowMaterializedViewStatement,7,12,6
com.alibaba.druid.bvt.filter.wall.WallUpdateTest,2,3,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableSetLifecycle,5,5,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest6,4,1,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest7,4,2,1
com.alibaba.druid.sql.visitor.functions.Lcase,6,6,1
com.alibaba.druid.bvt.sql.mysql.issues.Issue5260,8,3,0
com.alibaba.druid.bvt.proxy.filter.StatFilterConcurrentTest$Anonymous1,0,3,0
com.alibaba.druid.spring.IUserService,1,1,0
com.alibaba.druid.test.NutzTransactionTest,6,6,4
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest1,5,2,1
com.alibaba.druid.bvt.sql.MappingTest_createTable,1,6,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest4,5,1,0
com.alibaba.druid.spring.ISequenceService,0,1,0
com.alibaba.druid.sql.ast.statement.SQLCreateTriggerStatement,13,44,489
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest5,4,1,0
com.alibaba.druid.sql.ast.statement.SQLForeignKeyImpl$Option,0,2,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest2,5,3,3
com.alibaba.druid.sql.dialect.transact.ast.TransactSQLObject,1,0,0
com.alibaba.druid.bvt.sql.mysql.visitor.MySqlSchemaStatVisitorTest3,5,1,0
com.alibaba.druid.wall.spi.SQLiteWallVisitor,6,3,3
com.alibaba.druid.support.jakarta.ResourceServlet,10,28,0
com.alibaba.druid.test.NutzTransactionTest$Anonymous1,0,1,0
com.alibaba.druid.mysql.MySqlBigTableTest,3,13,0
com.alibaba.druid.test.NutzTransactionTest$Anonymous2,0,1,0
com.alibaba.druid.sql.dialect.mysql.ast.clause.MySqlDeclareHandlerStatement,5,9,14
com.alibaba.druid.util.jdbc.PreparedStatementBase,4,55,0
com.alibaba.druid.sql.dialect.postgresql.ast.expr.PGDateField,0,0,0
com.alibaba.druid.bvt.filter.wall.ConstantArithmeticCheckTest,2,2,1
com.alibaba.druid.bvt.pool.DruidDataSourceFactoryTest,3,2,0
com.alibaba.druid.sql.ast.statement.SQLAlterTableAddPartition,5,13,16
com.alibaba.druid.bvt.sql.hive.HiveInsert_0,3,1,0
com.alibaba.druid.sql.ast.statement.SQLJoinTableSource,17,179,402
com.alibaba.druid.mock.MockCallableStatement,5,126,6547
com.alibaba.druid.sql.dialect.hive.parser.HiveStatementParser,45,117,253
com.alibaba.druid.bvt.sql.mysql.select.MySqlSelectTest_103_union_orderBy,5,1,0
com.alibaba.druid.bvt.sql.eval.EvalMethodTest_substring_1,1,1,0
com.alibaba.druid.util.ListDG$VNode,1,0,0
com.alibaba.druid.bvt.sql.eval.EvalMethodTest_substring_2,1,1,0
com.alibaba.druid.bvt.pool.DruidDataSourceTestValidConnectionChecker,2,1,0
com.alibaba.druid.bvt.sql.eval.EvalMethodTest_substring_3,1,1,0
com.alibaba.druid.benckmark.sql.MySqlPerfMain,4,5,3
com.alibaba.druid.bvt.sql.eval.EvalMethodTest_substring_4,1,1,0
com.alibaba.druid.bvt.sql.oracle.OracleSQLParserTest,5,4,3
com.alibaba.druid.bvt.filter.FilterChainTest_ResultSet_2,8,6,0
com.alibaba.druid.bvt.sql.oracle.OracleFlashbackQueryTest,3,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_3,6,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_4,6,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_1,6,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_2,6,1,0
com.alibaba.druid.pvt.support.monitor.MonitorDaoJdbcImplTest,7,15,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_0,5,4,6
com.alibaba.druid.pvt.pool.TestConcurrent$Anonymous1,0,3,0
com.alibaba.druid.sql.parser.SQLLexerTest2,4,16,6
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateViewTest10_with_read_only,5,1,0
com.alibaba.druid.bvt.pool.OnFatalErrorMaxActiveTest_1,4,5,0
com.alibaba.druid.bvt.sql.oracle.insert.OracleInsertTest22,5,1,0
com.alibaba.druid.bvt.sql.hive.HiveCreateTableTest_16_fk,3,1,0
com.alibaba.druid.support.ibatis.IbatisUtils,8,30,8
com.alibaba.druid.sql.dialect.oracle.ast.clause.ModelClause$QueryPartitionClause,3,4,0
com.alibaba.druid.sql.visitor.functions.Isnull,5,4,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_9,6,6,15
com.alibaba.druid.bvt.sql.oracle.pl.Oracle_pl_external_0,3,2,0
com.alibaba.druid.sql.SQLUtils$FormatOption,3,16,100
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_7,6,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_8,6,1,0
com.alibaba.druid.bvt.pool.TestStat,2,3,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_5,6,1,0
com.alibaba.druid.bvt.sql.mysql.alterTable.MySqlAlterTableAddIndex_6,6,1,0
com.alibaba.druid.sql.dialect.h2.parser.H2Lexer,4,4,3
com.alibaba.druid.bvt.sql.bigquery.BigQueryResourceTest,2,2,1
com.alibaba.druid.bvt.support.http.WebStatFilterTest2,9,2,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlLockTableStatement$LockType,0,1,0
com.alibaba.druid.sql.ast.SQLStructDataType,8,23,186
com.alibaba.druid.bvt.pool.PreparedStatementKeyTest,2,8,28
com.alibaba.druid.bvt.sql.EqualTest_case,3,1,0
com.alibaba.druid.bvt.sql.oracle.select.OracleSelectTest85_in,4,1,0
com.alibaba.druid.sql.dialect.oscar.parser.OscarLexer,5,32,10
com.alibaba.druid.support.http.ResourceServletSsoTestCase,8,4,0
com.alibaba.druid.util.ConcurrentLruCacheTest,2,5,1
com.alibaba.druid.sql.ast.statement.SQLAlterTableDiscardPartition,5,8,7
com.alibaba.druid.pool.mysql.MySqlTest,2,3,0
com.alibaba.druid.bvt.filter.StatFilterAfterResetTest,3,3,0
com.alibaba.druid.sql.dialect.mysql.ast.statement.MySqlAlterUserStatement,6,12,7
com.alibaba.druid.bvt.sql.EqualTest_cast,4,1,0
com.alibaba.druid.bvt.sql.repository.OracleJoinResolveTest_2_join,4,3,0
com.alibaba.druid.bvt.sql.oracle.create.OracleCreateTypeTest9,4,1,0
com.alibaba.druid.sql.ast.statement.SQLShowPackagesStatement,3,1,0
